customer_id,first_name,last_name,email,password_mask,customer_segment,street,city,state_code,zipcode,country,latitude,longitude
19326,Patience,Cote,XXXXXXXXX,XXXXXXXXX,Consumer,3867 Middle Leaf By-pass,Webster,NY,14580,EE. UU.,42.42012024,-79.31320953
19327,Reagan,Abbott,XXXXXXXXX,XXXXXXXXX,Corporate,3488 Grand River Townline,Caguas,PR,725,Puerto Rico,18.27437401,-66.03705597
19328,Jamalia,Randall,XXXXXXXXX,XXXXXXXXX,Corporate,6030 Honey Pond Thicket,Ontario,CA,91764,EE. UU.,34.07656479,-117.61409
19329,Rae,Wyatt,XXXXXXXXX,XXXXXXXXX,Corporate,7681 Quaking Pines,Caguas,PR,725,Puerto Rico,18.24762535,-66.0370636
19330,Mariam,Hopkins,XXXXXXXXX,XXXXXXXXX,Consumer,7861 Grand Point,Forest Hills,NY,11375,EE. UU.,42.08637619,-76.85916138
19331,Imelda,Castaneda,XXXXXXXXX,XXXXXXXXX,Home Office,5860 Hidden Parkway,Newark,DE,19711,EE. UU.,39.67436981,-75.76576996
19332,Amber,Wilkins,XXXXXXXXX,XXXXXXXXX,Consumer,5436 Hazy Creek Edge,Caguas,PR,725,Puerto Rico,18.25141716,-66.03705597
19333,Constance,Dawson,XXXXXXXXX,XXXXXXXXX,Consumer,7136 Cozy Bear Mountain,Honolulu,HI,96818,EE. UU.,21.343153,-157.906601
19334,Moana,Shepherd,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Thunder Mountain,Caguas,PR,725,Puerto Rico,18.22156715,-66.03704834
19335,Orli,Christian,XXXXXXXXX,XXXXXXXXX,Corporate,3178 Fallen Robin Road,Gardena,CA,90247,EE. UU.,33.89164734,-118.299408
19336,Demetria,Huff,XXXXXXXXX,XXXXXXXXX,Corporate,9650 Foggy Nectar Heath,Norfolk,VA,23503,EE. UU.,36.94937897,-76.24703217
19337,Kylie,Owen,XXXXXXXXX,XXXXXXXXX,Corporate,5263 Hidden Bay,Caguas,PR,725,Puerto Rico,18.21602821,-66.0370636
19338,Whitney,Tate,XXXXXXXXX,XXXXXXXXX,Corporate,3141 Misty Lookout,Irvington,NJ,7111,EE. UU.,40.73097992,-74.22322846
19339,Aiko,Johnston,XXXXXXXXX,XXXXXXXXX,Consumer,4388 Burning Goose Ridge,Caguas,PR,725,Puerto Rico,18.24845696,-66.03705597
19340,Lenore,Gaines,XXXXXXXXX,XXXXXXXXX,Corporate,4062 Clear Pond Circuit,Modesto,CA,95351,EE. UU.,37.61849976,-121.0116348
19341,Heidi,Moran,XXXXXXXXX,XXXXXXXXX,Corporate,4021 Rocky Prairie Gardens,Caguas,PR,725,Puerto Rico,18.29302979,-66.03705597
19342,Jorden,Bailey,XXXXXXXXX,XXXXXXXXX,Corporate,9729 Stony Dale Range,Los Angeles,CA,90043,EE. UU.,33.98547363,-118.3382416
19343,Cara,Scott,XXXXXXXXX,XXXXXXXXX,Corporate,5723 Stony Valley,Caguas,PR,725,Puerto Rico,18.25421333,-66.03704834
19344,Audrey,Witt,XXXXXXXXX,XXXXXXXXX,Consumer,9089 Round Willow Route,Enfield,CT,6082,EE. UU.,42.00019074,-72.59646606
19345,Blythe,Cantu,XXXXXXXXX,XXXXXXXXX,Consumer,4439 Tawny Mall,Caguas,PR,725,Puerto Rico,18.23845291,-66.03705597
19346,Mechelle,Hale,XXXXXXXXX,XXXXXXXXX,Corporate,6471 Gentle Bank,Indianapolis,IN,46226,EE. UU.,39.83699036,-86.01907349
19347,Kelly,Lyons,XXXXXXXXX,XXXXXXXXX,Corporate,5010 Emerald Hollow,Caguas,PR,725,Puerto Rico,18.25377083,-66.0370636
19348,Unity,Oneal,XXXXXXXXX,XXXXXXXXX,Corporate,2589 Iron Pines,San Benito,TX,78586,EE. UU.,26.140728,-97.66805267
19349,Hope,Diaz,XXXXXXXXX,XXXXXXXXX,Home Office,7595 Quiet Nectar Circuit,Tampa,FL,33624,EE. UU.,28.10211754,-82.51211548
19350,Heather,Rocha,XXXXXXXXX,XXXXXXXXX,Consumer,7192 Green Arbor,Caguas,PR,725,Puerto Rico,18.26687813,-66.03705597
19351,Alyssa,Fowler,XXXXXXXXX,XXXXXXXXX,Home Office,1066 Hidden Green,Honolulu,HI,96818,EE. UU.,21.343153,-157.906601
19352,Lilah,Glass,XXXXXXXXX,XXXXXXXXX,Home Office,9871 Cotton Lagoon End,Caguas,PR,725,Puerto Rico,18.26308632,-66.03705597
19353,Ella,Mcmahon,XXXXXXXXX,XXXXXXXXX,Consumer,6718 High Panda Dell,Mesa,AZ,85204,EE. UU.,33.41001129,-111.7717972
19354,Lilah,Huff,XXXXXXXXX,XXXXXXXXX,Home Office,777 Sleepy Quail Key,Carson,CA,90745,EE. UU.,33.83179474,-118.261322
19355,Geraldine,Barlow,XXXXXXXXX,XXXXXXXXX,Corporate,7550 Sleepy View Court,Caguas,PR,725,Puerto Rico,18.29039574,-66.03705597
19356,Emma,Armstrong,XXXXXXXXX,XXXXXXXXX,Consumer,9666 Gentle Shadow Thicket,Riverside,CA,92504,EE. UU.,33.93642426,-117.4205856
19357,Tara,Gordon,XXXXXXXXX,XXXXXXXXX,Corporate,425 Noble Lane,Caguas,PR,725,Puerto Rico,18.20097351,-66.03704834
19358,Genevieve,Joyce,XXXXXXXXX,XXXXXXXXX,Corporate,4776 Crystal River Stead,Elyria,OH,44035,EE. UU.,41.42148209,-82.09407044
19359,Sybil,Noel,XXXXXXXXX,XXXXXXXXX,Corporate,4482 Velvet Farm,Lindenhurst,NY,11757,EE. UU.,40.68665695,-73.37553406
19360,Blossom,Hill,XXXXXXXXX,XXXXXXXXX,Corporate,4791 Harvest Quail Limits,Caguas,PR,725,Puerto Rico,18.24564171,-66.03705597
19361,Dana,Hoffman,XXXXXXXXX,XXXXXXXXX,Consumer,6888 Wishing Mountain Run,Humacao,PR,791,Puerto Rico,18.1501503,-65.82595062
19362,Anika,Stokes,XXXXXXXXX,XXXXXXXXX,Consumer,7176 Bright Timber Passage,Albany,OR,97321,EE. UU.,44.63076019,-123.1084366
19363,Geraldine,Mcfadden,XXXXXXXXX,XXXXXXXXX,Consumer,7802 Gentle Creek Square,Columbus,OH,43228,EE. UU.,40.88164902,-81.25228119
19364,Jayme,Tyler,XXXXXXXXX,XXXXXXXXX,Consumer,8324 Little Common,Lenoir,NC,28645,EE. UU.,36.11019898,-81.52600861
19365,Amity,Weber,XXXXXXXXX,XXXXXXXXX,Consumer,3567 Rocky Grove,Caguas,PR,725,Puerto Rico,18.28720284,-66.03705597
19366,Joan,Hickman,XXXXXXXXX,XXXXXXXXX,Consumer,3847 Blue Place,Azusa,CA,91702,EE. UU.,34.13360977,-117.9058914
19367,Illiana,Mcpherson,XXXXXXXXX,XXXXXXXXX,Consumer,9739 Round Spring Expressway,Caguas,PR,725,Puerto Rico,18.21694946,-66.03705597
19368,Morgan,Jimenez,XXXXXXXXX,XXXXXXXXX,Consumer,9666 Colonial Hickory Thicket,Gilroy,CA,95020,EE. UU.,37.01370621,-121.5893478
19369,Rhonda,Bruce,XXXXXXXXX,XXXXXXXXX,Corporate,3071 Tawny Canyon,Astoria,NY,11103,EE. UU.,40.76861954,-73.90949249
19370,Xerxes,Marsh,XXXXXXXXX,XXXXXXXXX,Corporate,2568 Rustic Valley,Caguas,PR,725,Puerto Rico,18.26331902,-66.03705597
19371,Clare,Jenkins,XXXXXXXXX,XXXXXXXXX,Home Office,8776 Green Ridge,Hempstead,NY,11550,EE. UU.,40.68703461,-73.62446594
19372,Taylor,Aguilar,XXXXXXXXX,XXXXXXXXX,Home Office,1982 Burning Forest,Caguas,PR,725,Puerto Rico,18.2536087,-66.0370636
19373,Violet,Melton,XXXXXXXXX,XXXXXXXXX,Home Office,5002 High Bank,Tallahassee,FL,32308,EE. UU.,30.49506187,-84.24580383
19374,Hedy,Dunn,XXXXXXXXX,XXXXXXXXX,Consumer,3914 Silver Horse Cape,Caguas,PR,725,Puerto Rico,18.25214958,-66.03705597
19375,Lara,Kim,XXXXXXXXX,XXXXXXXXX,Consumer,4436 Tawny Private,Granada Hills,CA,91344,EE. UU.,34.07363892,-117.7083511
19376,Hermione,Rose,XXXXXXXXX,XXXXXXXXX,Corporate,2059 Cozy Field,Caguas,PR,725,Puerto Rico,18.21950722,-66.03704834
19377,Denise,Young,XXXXXXXXX,XXXXXXXXX,Consumer,2027 Thunder Creek Thicket,Bakersfield,CA,93304,EE. UU.,35.36254501,-119.0186996
19378,Eliana,Santos,XXXXXXXXX,XXXXXXXXX,Consumer,1142 Round Via,Caguas,PR,725,Puerto Rico,18.25708389,-66.03704834
19379,Emma,Suarez,XXXXXXXXX,XXXXXXXXX,Home Office,1853 Umber Field,Salt Lake City,UT,84118,EE. UU.,40.65987396,-112.0028687
19380,Sopoline,Hood,XXXXXXXXX,XXXXXXXXX,Consumer,4776 Pleasant Pioneer Cape,Caguas,PR,725,Puerto Rico,18.27984047,-66.03704834
19381,Summer,Hester,XXXXXXXXX,XXXXXXXXX,Consumer,8895 Shady Cider Moor,Antioch,TN,37013,EE. UU.,36.0810051,-86.6870575
19382,Kitra,Howard,XXXXXXXXX,XXXXXXXXX,Corporate,5722 Easy Heath,Memphis,TN,38127,EE. UU.,35.28209686,-89.97310638
19383,Ifeoma,Hendricks,XXXXXXXXX,XXXXXXXXX,Corporate,5136 Red Prairie Park,Clementon,NJ,8021,EE. UU.,39.81664658,-74.98467255
19384,Tatyana,Tyson,XXXXXXXXX,XXXXXXXXX,Home Office,427 Clear Leaf Loop,Caguas,PR,725,Puerto Rico,18.29984283,-66.03705597
19385,Brenna,Wyatt,XXXXXXXXX,XXXXXXXXX,Corporate,3068 Indian Quail Cove,Garden Grove,CA,92843,EE. UU.,33.76652145,-117.9461899
19386,Olga,Stein,XXXXXXXXX,XXXXXXXXX,Corporate,8651 Heather Drive,Caguas,PR,725,Puerto Rico,18.20901108,-66.03705597
19387,Karly,Porter,XXXXXXXXX,XXXXXXXXX,Corporate,5674 Merry Nectar Pines,Peoria,AZ,85345,EE. UU.,33.57873154,-112.266098
19388,Katelyn,Key,XXXXXXXXX,XXXXXXXXX,Corporate,851 Green Prairie Park,Caguas,PR,725,Puerto Rico,18.28867149,-66.0370636
19389,Breanna,Morrison,XXXXXXXXX,XXXXXXXXX,Corporate,7320 Lazy Forest Falls,Brooklyn,NY,11218,EE. UU.,40.64059448,-73.97518921
19390,Blossom,Middleton,XXXXXXXXX,XXXXXXXXX,Home Office,3505 High Mall,Ypsilanti,MI,48197,EE. UU.,42.24398804,-83.61991119
19391,Aimee,Daugherty,XXXXXXXXX,XXXXXXXXX,Corporate,6449 Merry Lagoon Drive,Caguas,PR,725,Puerto Rico,18.2726593,-66.03705597
19392,Nelle,Shaffer,XXXXXXXXX,XXXXXXXXX,Home Office,8932 High Row,Roswell,GA,30075,EE. UU.,34.0256691,-84.35742188
19393,Phyllis,Higgins,XXXXXXXXX,XXXXXXXXX,Home Office,1870 Crystal Blossom Towers,Caguas,PR,725,Puerto Rico,18.23448372,-66.0370636
19394,Tamara,Larson,XXXXXXXXX,XXXXXXXXX,Home Office,183 Crystal Lake Drive,Los Angeles,CA,90042,EE. UU.,34.11436462,-118.192482
19395,Nell,Garrison,XXXXXXXXX,XXXXXXXXX,Home Office,1557 High Spring Cove,Mission Viejo,CA,92692,EE. UU.,33.64875412,-117.6374283
19396,Charity,Sharpe,XXXXXXXXX,XXXXXXXXX,Home Office,7108 Cinder Road,Caguas,PR,725,Puerto Rico,18.28423882,-66.03704834
19397,Ria,Padilla,XXXXXXXXX,XXXXXXXXX,Home Office,5434 Middle Range,Springfield,MO,65807,EE. UU.,37.15639114,-93.28601074
19398,Beatrice,Holt,XXXXXXXXX,XXXXXXXXX,Home Office,1946 Jagged Trail,Caguas,PR,725,Puerto Rico,18.23747444,-66.0370636
19399,Chloe,Nichols,XXXXXXXXX,XXXXXXXXX,Home Office,3538 Rustic Dale Run,Cupertino,CA,95014,EE. UU.,37.32138825,-122.0307388
19400,Medge,Mcfarland,XXXXXXXXX,XXXXXXXXX,Corporate,9767 Amber Valley,Los Angeles,CA,90046,EE. UU.,34.09960938,-118.3507385
19401,Myra,Manning,XXXXXXXXX,XXXXXXXXX,Corporate,3761 Foggy Hickory Extension,Saint Charles,MO,63301,EE. UU.,38.77838135,-90.50777435
19402,Cynthia,Albert,XXXXXXXXX,XXXXXXXXX,Corporate,2070 Rocky Apple Front,Caguas,PR,725,Puerto Rico,18.20433235,-66.03705597
19403,Emi,Mitchell,XXXXXXXXX,XXXXXXXXX,Corporate,4542 Sunny Parade,Lockport,NY,14094,EE. UU.,43.16891098,-78.69216156
19404,Tana,Franklin,XXXXXXXXX,XXXXXXXXX,Consumer,406 Shady Cider Corner,Caguas,PR,725,Puerto Rico,18.28108215,-66.03705597
19405,Lilah,Holmes,XXXXXXXXX,XXXXXXXXX,Corporate,7701 Rustic Carrefour,Cleveland,OH,44102,EE. UU.,41.47214127,-81.73681641
19406,May,Kennedy,XXXXXXXXX,XXXXXXXXX,Consumer,8284 Colonial Gate Path,Caguas,PR,725,Puerto Rico,18.23353386,-66.0370636
19407,Linda,Haley,XXXXXXXXX,XXXXXXXXX,Consumer,8659 Foggy Deer Port,Murfreesboro,TN,37130,EE. UU.,36.04489517,-86.35327148
19408,Rose,Mack,XXXXXXXXX,XXXXXXXXX,Consumer,4690 Quiet Hickory Campus,Caguas,PR,725,Puerto Rico,18.20002747,-66.03704834
19409,Odessa,Cherry,XXXXXXXXX,XXXXXXXXX,Corporate,4148 Indian Landing,Detroit,MI,48205,EE. UU.,42.40109634,-82.92513275
19410,Cherokee,Huffman,XXXXXXXXX,XXXXXXXXX,Corporate,8707 Foggy View,Caguas,PR,725,Puerto Rico,18.29244614,-66.0370636
19411,Tamekah,Blair,XXXXXXXXX,XXXXXXXXX,Corporate,8832 Old Quay,Chicago,IL,60637,EE. UU.,41.7828064,-87.61464691
19412,Iola,King,XXXXXXXXX,XXXXXXXXX,Corporate,5012 Honey Wagon Stead,Caguas,PR,725,Puerto Rico,18.29883003,-66.0370636
19413,Renee,Morales,XXXXXXXXX,XXXXXXXXX,Corporate,1497 Sleepy Thicket,Taylor,MI,48180,EE. UU.,42.52365494,-85.69445801
19414,Hadley,Russell,XXXXXXXXX,XXXXXXXXX,Corporate,7500 Wishing Brook Grove,Denver,CO,80219,EE. UU.,39.68975067,-105.0245895
19415,Yoshi,Shelton,XXXXXXXXX,XXXXXXXXX,Consumer,9891 Foggy Hills Acres,Caguas,PR,725,Puerto Rico,18.2498951,-66.0370636
19416,Madeline,Wooten,XXXXXXXXX,XXXXXXXXX,Home Office,2636 Indian Expressway,Brooklyn,NY,11212,EE. UU.,40.66080093,-73.92007446
19417,Gillian,Camacho,XXXXXXXXX,XXXXXXXXX,Home Office,6750 Stony Fawn Wood,Rio Grande,PR,745,Puerto Rico,42.25645828,-83.41688538
19418,Beverly,Fisher,XXXXXXXXX,XXXXXXXXX,Consumer,7177 Old Nectar Ridge,Holland,MI,49423,EE. UU.,42.83187103,-86.07852173
19419,Chloe,Pickett,XXXXXXXXX,XXXXXXXXX,Home Office,482 High Quay,Caguas,PR,725,Puerto Rico,18.23998261,-66.03705597
19420,Danielle,Rush,XXXXXXXXX,XXXXXXXXX,Home Office,7121 Foggy Woods,Marietta,GA,30062,EE. UU.,34.02061462,-84.42745972
19421,Miriam,Vega,XXXXXXXXX,XXXXXXXXX,Consumer,6332 Round Range,Stockton,CA,95207,EE. UU.,37.92684937,-121.3893127
19422,Carolyn,Davenport,XXXXXXXXX,XXXXXXXXX,Consumer,4105 Fallen Goose Port,Caguas,PR,725,Puerto Rico,18.25554657,-66.03705597
19423,Inez,Fleming,XXXXXXXXX,XXXXXXXXX,Consumer,3408 Tawny Spring Glen,Columbia,TN,38401,EE. UU.,35.56920242,-87.08045197
19424,Kylynn,Zimmerman,XXXXXXXXX,XXXXXXXXX,Consumer,3741 Bright Extension,Provo,UT,84604,EE. UU.,40.3957901,-111.5488815
19425,Fallon,Donovan,XXXXXXXXX,XXXXXXXXX,Consumer,45 Merry Bear View,Caguas,PR,725,Puerto Rico,18.27690888,-66.03705597
19426,Dakota,Green,XXXXXXXXX,XXXXXXXXX,Consumer,2720 Stony Field,Bronx,NY,10458,EE. UU.,40.86618042,-73.87023926
19427,Rylee,Garrett,XXXXXXXXX,XXXXXXXXX,Corporate,7735 Gentle Terrace,Long Beach,CA,90813,EE. UU.,33.78245163,-118.1922455
19428,Patience,Woodward,XXXXXXXXX,XXXXXXXXX,Consumer,1010 Rustic Fox View,Azusa,CA,91702,EE. UU.,34.13932037,-117.9074402
19429,Lana,Green,XXXXXXXXX,XXXXXXXXX,Consumer,9627 Little Terrace,Virginia Beach,VA,23455,EE. UU.,36.91083145,-76.12958527
19430,Naida,Small,XXXXXXXXX,XXXXXXXXX,Corporate,9393 Golden View Pike,Caguas,PR,725,Puerto Rico,18.21857071,-66.03705597
19431,Maryam,Grant,XXXXXXXXX,XXXXXXXXX,Corporate,7094 Sleepy End,Lilburn,GA,30047,EE. UU.,33.90219879,-84.15373993
19432,Noel,Wheeler,XXXXXXXXX,XXXXXXXXX,Corporate,1070 Dusty Beacon Maze,Honolulu,HI,96817,EE. UU.,21.32156754,-157.8721771
19433,Xerxes,Terrell,XXXXXXXXX,XXXXXXXXX,Corporate,5953 Lost Plaza,Bismarck,ND,58501,EE. UU.,46.81184387,-100.7877197
19434,Emma,Mayo,XXXXXXXXX,XXXXXXXXX,Corporate,3309 Harvest Thicket,Caguas,PR,725,Puerto Rico,18.20355415,-66.03705597
19435,Hyacinth,Nolan,XXXXXXXXX,XXXXXXXXX,Consumer,2210 Merry Leaf Row,Gaithersburg,MD,20878,EE. UU.,39.14162064,-77.2270813
19436,Wynter,Gay,XXXXXXXXX,XXXXXXXXX,Home Office,9299 Grand Branch Route,Caguas,PR,725,Puerto Rico,18.20598602,-66.03705597
19437,Cally,Dunn,XXXXXXXXX,XXXXXXXXX,Corporate,8307 Merry Pointe,Bismarck,ND,58501,EE. UU.,46.81184387,-100.7877197
19438,Cleo,Woodward,XXXXXXXXX,XXXXXXXXX,Home Office,4135 Golden Shadow Front,Caguas,PR,725,Puerto Rico,18.21509743,-66.0370636
19439,Mara,Mcneil,XXXXXXXXX,XXXXXXXXX,Corporate,9780 Misty Pike,Garden Grove,CA,92840,EE. UU.,33.77395248,-117.9618988
19440,Jennifer,Holmes,XXXXXXXXX,XXXXXXXXX,Corporate,6826 Quiet Lane,Caguas,PR,725,Puerto Rico,18.25866509,-66.03705597
19441,Yetta,Robinson,XXXXXXXXX,XXXXXXXXX,Corporate,2607 Clear Branch Cape,Brighton,MA,2135,EE. UU.,42.34962845,-71.15328217
19442,Lavinia,Houston,XXXXXXXXX,XXXXXXXXX,Corporate,432 Rocky Link,Caguas,PR,725,Puerto Rico,18.26264191,-66.03705597
19443,Hayfa,Boyle,XXXXXXXXX,XXXXXXXXX,Corporate,1165 Quiet Inlet,Sugar Land,TX,77478,EE. UU.,29.60960579,-95.61593628
19444,Wanda,Sanford,XXXXXXXXX,XXXXXXXXX,Corporate,1800 Quiet Creek Stead,Sunnyvale,CA,94087,EE. UU.,37.34466934,-122.0356674
19445,Felicia,Clark,XXXXXXXXX,XXXXXXXXX,Corporate,9135 Green Island Moor,Caguas,PR,725,Puerto Rico,18.29136658,-66.03705597
19446,Taylor,Wood,XXXXXXXXX,XXXXXXXXX,Corporate,9879 Harvest Deer Farms,Dallas,TX,75211,EE. UU.,32.753685,-96.86553955
19447,Marah,Lara,XXXXXXXXX,XXXXXXXXX,Corporate,8665 Sunny Deer Woods,Rochester,NY,14609,EE. UU.,43.18824005,-77.56706238
19448,Stacy,Mckinney,XXXXXXXXX,XXXXXXXXX,Corporate,9712 Fallen Robin Diversion,Caguas,PR,725,Puerto Rico,18.26469612,-66.03705597
19449,Kay,Sandoval,XXXXXXXXX,XXXXXXXXX,Consumer,1509 Middle Oak Isle,Fremont,CA,94539,EE. UU.,37.49027634,-121.9271088
19450,Sybill,Spencer,XXXXXXXXX,XXXXXXXXX,Home Office,830 Quaking Bear Grounds,Caguas,PR,725,Puerto Rico,18.24103928,-66.0370636
19451,Adele,Pennington,XXXXXXXXX,XXXXXXXXX,Home Office,833 Amber Anchor Glen,Atlanta,GA,30318,EE. UU.,33.81632614,-84.44550324
19452,Dacey,Walters,XXXXXXXXX,XXXXXXXXX,Home Office,2676 Velvet Common,Caguas,PR,725,Puerto Rico,18.28294563,-66.0370636
19453,Deanna,Goff,XXXXXXXXX,XXXXXXXXX,Consumer,3722 Thunder Cape,Panorama City,CA,91402,EE. UU.,34.15893936,-118.1809387
19454,Karina,Prince,XXXXXXXXX,XXXXXXXXX,Consumer,2556 Umber Autoroute,Newark,DE,19702,EE. UU.,39.68188095,-75.64421082
19455,Ivory,Parks,XXXXXXXXX,XXXXXXXXX,Consumer,7004 Hazy Lake Townline,Caguas,PR,725,Puerto Rico,18.28604889,-66.03705597
19456,Amy,Lindsay,XXXXXXXXX,XXXXXXXXX,Corporate,1188 Old Abbey,Dallas,TX,75228,EE. UU.,32.81010819,-96.68649292
19457,Libby,Bray,XXXXXXXXX,XXXXXXXXX,Corporate,6127 Dewy Goose Downs,Carlisle,PA,17013,EE. UU.,40.03171921,-76.87709808
19458,Aurora,Sharp,XXXXXXXXX,XXXXXXXXX,Corporate,830 Broad Beacon Maze,Caguas,PR,725,Puerto Rico,18.24074173,-66.03705597
19459,Ainsley,Mathis,XXXXXXXXX,XXXXXXXXX,Consumer,7190 Silver Horse Glade,Dallas,TX,75220,EE. UU.,32.86539459,-96.86858368
19460,Dominique,Rogers,XXXXXXXXX,XXXXXXXXX,Consumer,3915 Broad Lookout,Detroit,MI,48238,EE. UU.,42.39110184,-83.13121796
19461,Basia,Watts,XXXXXXXXX,XXXXXXXXX,Consumer,5918 Golden Beacon Freeway,Caguas,PR,725,Puerto Rico,18.28713608,-66.03705597
19462,Joan,Wilder,XXXXXXXXX,XXXXXXXXX,Consumer,4294 High Passage,Wheaton,IL,60187,EE. UU.,41.86544037,-88.10990143
19463,Teagan,Romero,XXXXXXXXX,XXXXXXXXX,Consumer,1564 Rocky Terrace,Caguas,PR,725,Puerto Rico,18.27526093,-66.0370636
19464,Jael,Mcfarland,XXXXXXXXX,XXXXXXXXX,Consumer,9699 Honey Rise,Bellflower,CA,90706,EE. UU.,33.90942383,-118.1253586
19465,Evelyn,Kelly,XXXXXXXXX,XXXXXXXXX,Corporate,3931 Gentle Ramp,Roseville,MI,48066,EE. UU.,41.86886215,-84.57365418
19466,Hannah,Velez,XXXXXXXXX,XXXXXXXXX,Corporate,8271 Tawny Elk Abbey,Caguas,PR,725,Puerto Rico,18.27022362,-66.0370636
19467,Quail,Ashley,XXXXXXXXX,XXXXXXXXX,Consumer,9814 Emerald Prairie Limits,Wilkes Barre,PA,18702,EE. UU.,41.23545456,-75.86985779
19468,Roary,Wheeler,XXXXXXXXX,XXXXXXXXX,Corporate,1426 Fallen Line,Caguas,PR,725,Puerto Rico,18.26163292,-66.03705597
19469,Simone,Vance,XXXXXXXXX,XXXXXXXXX,Corporate,3176 Round Gate,Billings,MT,59102,EE. UU.,45.78831101,-108.5594101
19470,Lucy,Mcknight,XXXXXXXXX,XXXXXXXXX,Corporate,1082 Quiet Treasure Link,Caguas,PR,725,Puerto Rico,18.20733643,-66.03705597
19471,Yeo,Bird,XXXXXXXXX,XXXXXXXXX,Corporate,6217 Rustic Lake Forest,Rancho Cordova,CA,95670,EE. UU.,38.61177445,-121.2828674
19472,Alma,Conley,XXXXXXXXX,XXXXXXXXX,Corporate,3732 Old Mountain Bank,Caguas,PR,725,Puerto Rico,18.28337669,-66.03705597
19473,Kellie,Farmer,XXXXXXXXX,XXXXXXXXX,Corporate,7111 Silent Fox Gardens,Long Beach,CA,90813,EE. UU.,33.78245163,-118.1922455
19474,Kim,Simon,XXXXXXXXX,XXXXXXXXX,Consumer,1723 Tawny Via,Mount Prospect,IL,60056,EE. UU.,42.04830551,-87.96134186
19475,Bo,Griffin,XXXXXXXXX,XXXXXXXXX,Consumer,5136 Rustic Pioneer Estates,Caguas,PR,725,Puerto Rico,18.233778,-66.0370636
19476,Ciara,Bird,XXXXXXXXX,XXXXXXXXX,Corporate,7787 Lazy Corners,Paramount,CA,90723,EE. UU.,33.89869309,-118.1745605
19477,Brynne,Giles,XXXXXXXXX,XXXXXXXXX,Corporate,7342 Hazy Beacon Park,Canovanas,PR,729,Puerto Rico,18.3957901,-65.87288666
19478,Sade,Lancaster,XXXXXXXXX,XXXXXXXXX,Corporate,257 Harvest Close,Caguas,PR,725,Puerto Rico,18.28404999,-66.03705597
19479,Kimberley,Sharpe,XXXXXXXXX,XXXXXXXXX,Corporate,6417 Silver Towers,Peabody,MA,1960,EE. UU.,42.52627564,-70.92703247
19480,Natalie,Mcfadden,XXXXXXXXX,XXXXXXXXX,Corporate,2531 Wishing Square,Caguas,PR,725,Puerto Rico,18.27843857,-66.03705597
19481,Cassandra,Jensen,XXXXXXXXX,XXXXXXXXX,Corporate,131 Sunny Treasure Green,Salinas,CA,93905,EE. UU.,36.6763382,-121.656517
19482,Freya,Robbins,XXXXXXXXX,XXXXXXXXX,Consumer,3243 Shady Corner,Freeport,NY,11520,EE. UU.,40.65486527,-73.58707428
19483,Germane,Short,XXXXXXXXX,XXXXXXXXX,Corporate,4058 Quiet Heights,Caguas,PR,725,Puerto Rico,18.28284454,-66.03705597
19484,Oprah,Delacruz,XXXXXXXXX,XXXXXXXXX,Corporate,9139 Blue Blossom Court,San Ramon,CA,94583,EE. UU.,37.77399063,-121.966629
19485,Nichole,Olsen,XXXXXXXXX,XXXXXXXXX,Corporate,2051 Dusty Route,Caguas,PR,725,Puerto Rico,18.23322296,-66.03705597
19486,Erica,Stevens,XXXXXXXXX,XXXXXXXXX,Corporate,7595 Cotton Log Row,Miami,FL,33162,EE. UU.,25.92886925,-80.16287231
19487,Constance,Terrell,XXXXXXXXX,XXXXXXXXX,Home Office,1879 Green Pine Bank,Caguas,PR,725,Puerto Rico,18.24253845,-66.03705597
19488,Kimberly,Flowers,XXXXXXXXX,XXXXXXXXX,Consumer,2122 Hazy Corner,Tonawanda,NY,14150,EE. UU.,43.01396942,-78.87906647
19489,Orli,Hendricks,XXXXXXXXX,XXXXXXXXX,Corporate,8671 Iron Anchor Corners,Caguas,PR,725,Puerto Rico,18.25376892,-66.03704834
19490,Tana,Tate,XXXXXXXXX,XXXXXXXXX,Home Office,3200 Amber Bend,Los Angeles,CA,90027,EE. UU.,34.12594605,-118.2910156
19491,Gillian,Maldonado,XXXXXXXXX,XXXXXXXXX,Consumer,8510 Round Bear Gate,San Jose,CA,95125,EE. UU.,37.29223251,-121.881279
19492,Irene,Luna,XXXXXXXXX,XXXXXXXXX,Consumer,2679 Rustic Loop,Caguas,PR,725,Puerto Rico,18.27945137,-66.0370636
19493,Clementine,Lawrence,XXXXXXXXX,XXXXXXXXX,Consumer,79 Misty Goose Townline,Fairfield,CA,94533,EE. UU.,38.25131607,-122.0456543
19494,Abigail,Pruitt,XXXXXXXXX,XXXXXXXXX,Consumer,437 Heather Quail Concession,Amarillo,TX,79109,EE. UU.,35.18754196,-101.8676224
19495,Tatyana,Spencer,XXXXXXXXX,XXXXXXXXX,Consumer,3709 Middle Forest Downs,Caguas,PR,725,Puerto Rico,18.26221275,-66.0370636
19496,Zoe,Bush,XXXXXXXXX,XXXXXXXXX,Home Office,6269 Silver Bluff Alley,Yauco,PR,698,Puerto Rico,18.03334045,-66.85192108
19497,Mikayla,Spence,XXXXXXXXX,XXXXXXXXX,Home Office,4709 Burning Arbor,Caguas,PR,725,Puerto Rico,18.25891686,-66.03705597
